pais,iso3c,departamento,fecha_fallecimiento,n,n_acum
Peru,PER,AMAZONAS,2021-09-11,2,2080
Peru,PER,AMAZONAS,2021-09-12,2,2080
Peru,PER,AMAZONAS,2021-09-13,1,2081
Peru,PER,AMAZONAS,2021-09-14,1,2081
Peru,PER,AMAZONAS,2021-09-15,1,2082
Peru,PER,AMAZONAS,2021-09-16,1,2083
Peru,PER,AMAZONAS,2021-09-17,1,2084
Peru,PER,AMAZONAS,2021-09-18,1,2084
Peru,PER,AMAZONAS,2021-09-19,1,2084
Peru,PER,AMAZONAS,2021-09-20,1,2085
Peru,PER,AMAZONAS,2021-09-21,1,2086
Peru,PER,AMAZONAS,2021-09-22,1,2086
Peru,PER,AMAZONAS,2021-09-23,1,2086
Peru,PER,AMAZONAS,2021-09-24,1,2086
Peru,PER,AMAZONAS,2021-09-25,1,2086
Peru,PER,AMAZONAS,2021-09-26,1,2087
Peru,PER,AMAZONAS,2021-09-27,1,2087
Peru,PER,AMAZONAS,2021-09-28,1,2087
Peru,PER,AMAZONAS,2021-09-29,1,2087
Peru,PER,AMAZONAS,2021-09-30,1,2087
Peru,PER,AMAZONAS,2021-10-01,1,2087
Peru,PER,AMAZONAS,2021-10-02,1,2087
Peru,PER,AMAZONAS,2021-10-03,1,2087
Peru,PER,AMAZONAS,2021-10-04,1,2087
Peru,PER,AMAZONAS,2021-10-05,1,2087
Peru,PER,AMAZONAS,2021-10-06,1,2087
Peru,PER,AMAZONAS,2021-10-07,1,2088
Peru,PER,AMAZONAS,2021-10-08,1,2088
Peru,PER,AMAZONAS,2021-10-09,1,2088
Peru,PER,AMAZONAS,2021-10-10,1,2088
Peru,PER,AMAZONAS,2021-10-11,1,2088
Peru,PER,AMAZONAS,2021-10-12,1,2089
Peru,PER,AMAZONAS,2021-10-13,1,2089
Peru,PER,AMAZONAS,2021-10-14,1,2089
Peru,PER,AMAZONAS,2021-10-15,1,2089
Peru,PER,AMAZONAS,2021-10-16,1,2089
Peru,PER,AMAZONAS,2021-10-17,1,2089
Peru,PER,AMAZONAS,2021-10-18,1,2089
Peru,PER,AMAZONAS,2021-10-19,1,2090
Peru,PER,AMAZONAS,2021-10-20,1,2091
Peru,PER,AMAZONAS,2021-10-21,1,2091
Peru,PER,AMAZONAS,2021-10-22,1,2091
Peru,PER,AMAZONAS,2021-10-23,1,2091
Peru,PER,AMAZONAS,2021-10-24,1,2092
Peru,PER,AMAZONAS,2021-10-25,1,2092
Peru,PER,AMAZONAS,2021-10-26,1,2093
Peru,PER,AMAZONAS,2021-10-27,1,2093
Peru,PER,AMAZONAS,2021-10-28,1,2093
Peru,PER,AMAZONAS,2021-10-29,1,2093
Peru,PER,AMAZONAS,2021-10-30,1,2093
Peru,PER,AMAZONAS,2021-10-31,1,2093
Peru,PER,AMAZONAS,2021-11-01,1,2093
Peru,PER,AMAZONAS,2021-11-02,1,2093
Peru,PER,AMAZONAS,2021-11-03,1,2093
Peru,PER,AMAZONAS,2021-11-04,1,2093
Peru,PER,AMAZONAS,2021-11-05,1,2093
Peru,PER,AMAZONAS,2021-11-06,1,2093
Peru,PER,AMAZONAS,2021-11-07,1,2093
Peru,PER,AMAZONAS,2021-11-08,1,2094
Peru,PER,AMAZONAS,2021-11-09,1,2094
Peru,PER,AMAZONAS,2021-11-10,1,2094
Peru,PER,AMAZONAS,2021-11-11,1,2095
Peru,PER,AMAZONAS,2021-11-12,1,2095
Peru,PER,AMAZONAS,2021-11-13,1,2095
Peru,PER,AMAZONAS,2021-11-14,1,2095
Peru,PER,AMAZONAS,2021-11-15,1,2095
Peru,PER,AMAZONAS,2021-11-16,1,2095
Peru,PER,AMAZONAS,2021-11-17,1,2095
Peru,PER,AMAZONAS,2021-11-18,1,2095
Peru,PER,AMAZONAS,2021-11-19,1,2096
Peru,PER,AMAZONAS,2021-11-20,1,2096
Peru,PER,AMAZONAS,2021-11-21,1,2096
Peru,PER,AMAZONAS,2021-11-22,1,2096
Peru,PER,AMAZONAS,2021-11-23,1,2096
Peru,PER,AMAZONAS,2021-11-24,1,2096
Peru,PER,AMAZONAS,2021-11-25,1,2097
Peru,PER,AMAZONAS,2021-11-26,1,2097
Peru,PER,AMAZONAS,2021-11-27,1,2097
Peru,PER,AMAZONAS,2021-11-28,1,2097
Peru,PER,AMAZONAS,2021-11-29,1,2097
Peru,PER,AMAZONAS,2021-11-30,1,2097
Peru,PER,AMAZONAS,2021-12-01,1,2098
Peru,PER,AMAZONAS,2021-12-02,1,2099
Peru,PER,AMAZONAS,2021-12-03,1,2100
Peru,PER,AMAZONAS,2021-12-04,1,2100
Peru,PER,AMAZONAS,2021-12-05,1,2100
Peru,PER,AMAZONAS,2021-12-06,1,2101
Peru,PER,AMAZONAS,2021-12-07,1,2101
Peru,PER,AMAZONAS,2021-12-08,1,2101
Peru,PER,AMAZONAS,2021-12-09,1,2101
Peru,PER,AMAZONAS,2021-12-10,1,2101
Peru,PER,AMAZONAS,2021-12-11,1,2101
Peru,PER,AMAZONAS,2021-12-12,1,2102
Peru,PER,AMAZONAS,2021-12-13,1,2102
Peru,PER,AMAZONAS,2021-12-14,1,2102
Peru,PER,AMAZONAS,2021-12-15,1,2102
Peru,PER,AMAZONAS,2021-12-16,1,2102
Peru,PER,AMAZONAS,2021-12-17,1,2103
Peru,PER,AMAZONAS,2021-12-18,1,2103
Peru,PER,AMAZONAS,2021-12-19,1,2103
Peru,PER,AMAZONAS,2021-12-20,1,2104
Peru,PER,AMAZONAS,2021-12-21,1,2104
Peru,PER,AMAZONAS,2021-12-22,1,2104
Peru,PER,AMAZONAS,2021-12-23,1,2104
Peru,PER,AMAZONAS,2021-12-24,1,2105
Peru,PER,AMAZONAS,2021-12-25,1,2106
Peru,PER,AMAZONAS,2021-12-26,1,2107
Peru,PER,AMAZONAS,2021-12-27,1,2108
Peru,PER,AMAZONAS,2021-12-28,1,2108
Peru,PER,AMAZONAS,2021-12-29,1,2109
Peru,PER,AMAZONAS,2021-12-30,1,2109
Peru,PER,AMAZONAS,2021-12-31,1,2109
Peru,PER,AMAZONAS,2022-01-01,1,2109
Peru,PER,AMAZONAS,2022-01-02,1,2110
Peru,PER,AMAZONAS,2022-01-03,1,2110
Peru,PER,AMAZONAS,2022-01-04,1,2110
Peru,PER,AMAZONAS,2022-01-05,1,2110
Peru,PER,AMAZONAS,2022-01-06,1,2110
Peru,PER,AMAZONAS,2022-01-07,1,2110
Peru,PER,AMAZONAS,2022-01-08,1,2110
Peru,PER,AMAZONAS,2022-01-09,1,2111
Peru,PER,AMAZONAS,2022-01-10,2,2113
Peru,PER,AMAZONAS,2022-01-11,2,2113
Peru,PER,AMAZONAS,2022-01-12,1,2114
Peru,PER,AMAZONAS,2022-01-13,1,2114
Peru,PER,AMAZONAS,2022-01-14,2,2116
Peru,PER,AMAZONAS,2022-01-15,2,2116
Peru,PER,AMAZONAS,2022-01-16,2,2116
Peru,PER,AMAZONAS,2022-01-17,2,2116
Peru,PER,AMAZONAS,2022-01-18,1,2117
Peru,PER,AMAZONAS,2022-01-19,1,2117
Peru,PER,AMAZONAS,2022-01-20,1,2117
Peru,PER,AMAZONAS,2022-01-21,1,2118
Peru,PER,AMAZONAS,2022-01-22,1,2118
Peru,PER,AMAZONAS,2022-01-23,1,2119
Peru,PER,AMAZONAS,2022-01-24,2,2121
Peru,PER,AMAZONAS,2022-01-25,1,2122
Peru,PER,AMAZONAS,2022-01-26,1,2122
Peru,PER,AMAZONAS,2022-01-27,1,2122
Peru,PER,AMAZONAS,2022-01-28,1,2122
Peru,PER,AMAZONAS,2022-01-29,1,2123
Peru,PER,AMAZONAS,2022-01-30,1,2123
Peru,PER,AMAZONAS,2022-01-31,1,2124
Peru,PER,AMAZONAS,2022-02-01,1,2125
Peru,PER,AMAZONAS,2022-02-02,1,2125
Peru,PER,AMAZONAS,2022-02-03,4,2129
Peru,PER,AMAZONAS,2022-02-04,1,2130
Peru,PER,AMAZONAS,2022-02-05,1,2130
Peru,PER,AMAZONAS,2022-02-06,1,2130
Peru,PER,AMAZONAS,2022-02-07,1,2131
Peru,PER,AMAZONAS,2022-02-08,1,2132
Peru,PER,AMAZONAS,2022-02-09,1,2132
Peru,PER,AMAZONAS,2022-02-10,1,2132
Peru,PER,AMAZONAS,2022-02-11,1,2132
Peru,PER,AMAZONAS,2022-02-12,1,2133
Peru,PER,AMAZONAS,2022-02-13,1,2133
Peru,PER,AMAZONAS,2022-02-14,2,2135
Peru,PER,AMAZONAS,2022-02-15,2,2135
Peru,PER,AMAZONAS,2022-02-16,1,2136
Peru,PER,AMAZONAS,2022-02-17,1,2136
Peru,PER,AMAZONAS,2022-02-18,1,2136
Peru,PER,ANCASH,2020-03-24,2,2
Peru,PER,ANCASH,2020-03-25,2,2
Peru,PER,ANCASH,2020-03-26,1,3
Peru,PER,ANCASH,2020-03-27,1,4
Peru,PER,ANCASH,2020-03-28,2,6
Peru,PER,ANCASH,2020-03-29,1,7
Peru,PER,ANCASH,2020-03-30,1,7
Peru,PER,ANCASH,2020-03-31,1,7
Peru,PER,ANCASH,2020-04-01,1,7
Peru,PER,ANCASH,2020-04-02,1,7
Peru,PER,ANCASH,2020-04-03,1,7
Peru,PER,ANCASH,2020-04-04,1,7
Peru,PER,ANCASH,2020-04-05,2,9
Peru,PER,ANCASH,2020-04-06,2,9
Peru,PER,ANCASH,2020-04-07,6,15
Peru,PER,ANCASH,2020-04-08,4,19
Peru,PER,ANCASH,2020-04-09,1,20
Peru,PER,ANCASH,2020-04-10,1,21
Peru,PER,ANCASH,2020-04-11,1,22
Peru,PER,ANCASH,2020-04-12,5,27
Peru,PER,ANCASH,2020-04-13,6,33
Peru,PER,ANCASH,2020-04-14,8,41
Peru,PER,ANCASH,2020-04-15,7,48
Peru,PER,ANCASH,2020-04-16,7,55
Peru,PER,ANCASH,2020-04-17,2,57
Peru,PER,ANCASH,2020-04-18,8,65
Peru,PER,ANCASH,2020-04-19,18,83
Peru,PER,ANCASH,2020-04-20,13,96
Peru,PER,ANCASH,2020-04-21,6,102
Peru,PER,ANCASH,2020-04-22,8,110
Peru,PER,ANCASH,2020-04-23,16,126
Peru,PER,ANCASH,2020-04-24,15,141
Peru,PER,ANCASH,2020-04-25,11,152
Peru,PER,ANCASH,2020-04-26,15,167
Peru,PER,ANCASH,2020-04-27,31,198
Peru,PER,ANCASH,2020-04-28,10,208
Peru,PER,ANCASH,2020-04-29,9,217
Peru,PER,ANCASH,2020-04-30,18,235
Peru,PER,ANCASH,2020-05-01,11,246
Peru,PER,ANCASH,2020-05-02,30,276
Peru,PER,ANCASH,2020-05-03,19,295
Peru,PER,ANCASH,2020-05-04,17,312
Peru,PER,ANCASH,2020-05-05,15,327
Peru,PER,ANCASH,2020-05-06,36,363
Peru,PER,ANCASH,2020-05-07,29,392
Peru,PER,ANCASH,2020-05-08,29,421
Peru,PER,ANCASH,2020-05-09,33,454
Peru,PER,ANCASH,2020-05-10,25,479
Peru,PER,ANCASH,2020-05-11,25,504
Peru,PER,ANCASH,2020-05-12,27,531
Peru,PER,ANCASH,2020-05-13,30,561
Peru,PER,ANCASH,2020-05-14,17,578
Peru,PER,ANCASH,2020-05-15,15,593
Peru,PER,ANCASH,2020-05-16,33,626
Peru,PER,ANCASH,2020-05-17,30,656
Peru,PER,ANCASH,2020-05-18,38,694
Peru,PER,ANCASH,2020-05-19,25,719
Peru,PER,ANCASH,2020-05-20,11,730
Peru,PER,ANCASH,2020-05-21,26,756
Peru,PER,ANCASH,2020-05-22,27,783
Peru,PER,ANCASH,2020-05-23,29,812
Peru,PER,ANCASH,2020-05-24,43,855
Peru,PER,ANCASH,2020-05-25,46,901
Peru,PER,ANCASH,2020-05-26,31,932
Peru,PER,ANCASH,2020-05-27,38,970
Peru,PER,ANCASH,2020-05-28,45,1015
Peru,PER,ANCASH,2020-05-29,36,1051
Peru,PER,ANCASH,2020-05-30,30,1081
Peru,PER,ANCASH,2020-05-31,41,1122
Peru,PER,ANCASH,2020-06-01,39,1161
Peru,PER,ANCASH,2020-06-02,46,1207
Peru,PER,ANCASH,2020-06-03,38,1245
Peru,PER,ANCASH,2020-06-04,36,1281
Peru,PER,ANCASH,2020-06-05,27,1308
Peru,PER,ANCASH,2020-06-06,38,1346
Peru,PER,ANCASH,2020-06-07,56,1402
Peru,PER,ANCASH,2020-06-08,42,1444
Peru,PER,ANCASH,2020-06-09,36,1480
Peru,PER,ANCASH,2020-06-10,24,1504
Peru,PER,ANCASH,2020-06-11,33,1537
Peru,PER,ANCASH,2020-06-12,49,1586
Peru,PER,ANCASH,2020-06-13,42,1628
Peru,PER,ANCASH,2020-06-14,28,1656
Peru,PER,ANCASH,2020-06-15,45,1701
Peru,PER,ANCASH,2020-06-16,28,1729
Peru,PER,ANCASH,2020-06-17,24,1753
Peru,PER,ANCASH,2020-06-18,31,1784
Peru,PER,ANCASH,2020-06-19,39,1823
Peru,PER,ANCASH,2020-06-20,42,1865
Peru,PER,ANCASH,2020-06-21,30,1895
Peru,PER,ANCASH,2020-06-22,32,1927
Peru,PER,ANCASH,2020-06-23,23,1950
Peru,PER,ANCASH,2020-06-24,22,1972
Peru,PER,ANCASH,2020-06-25,29,2001
Peru,PER,ANCASH,2020-06-26,35,2036
Peru,PER,ANCASH,2020-06-27,26,2062
Peru,PER,ANCASH,2020-06-28,40,2102
Peru,PER,ANCASH,2020-06-29,34,2136
Peru,PER,ANCASH,2020-06-30,27,2163
Peru,PER,ANCASH,2020-07-01,25,2188
Peru,PER,ANCASH,2020-07-02,48,2236
Peru,PER,ANCASH,2020-07-03,30,2266
Peru,PER,ANCASH,2020-07-04,25,2291
Peru,PER,ANCASH,2020-07-05,38,2329
Peru,PER,ANCASH,2020-07-06,37,2366
Peru,PER,ANCASH,2020-07-07,37,2403
Peru,PER,ANCASH,2020-07-08,34,2437
Peru,PER,ANCASH,2020-07-09,30,2467
Peru,PER,ANCASH,2020-07-10,34,2501
Peru,PER,ANCASH,2020-07-11,33,2534
Peru,PER,ANCASH,2020-07-12,38,2572
Peru,PER,ANCASH,2020-07-13,43,2615
Peru,PER,ANCASH,2020-07-14,20,2635
Peru,PER,ANCASH,2020-07-15,29,2664
Peru,PER,ANCASH,2020-07-16,33,2697
Peru,PER,ANCASH,2020-07-17,38,2735
Peru,PER,ANCASH,2020-07-18,40,2775
Peru,PER,ANCASH,2020-07-19,33,2808
Peru,PER,ANCASH,2020-07-20,24,2832
Peru,PER,ANCASH,2020-07-21,39,2871
Peru,PER,ANCASH,2020-07-22,30,2901
Peru,PER,ANCASH,2020-07-23,49,2950
Peru,PER,ANCASH,2020-07-24,38,2988
Peru,PER,ANCASH,2020-07-25,45,3033
Peru,PER,ANCASH,2020-07-26,40,3073
Peru,PER,ANCASH,2020-07-27,34,3107
Peru,PER,ANCASH,2020-07-28,40,3147
Peru,PER,ANCASH,2020-07-29,29,3176
Peru,PER,ANCASH,2020-07-30,32,3208
Peru,PER,ANCASH,2020-07-31,32,3240
Peru,PER,ANCASH,2020-08-01,31,3271
Peru,PER,ANCASH,2020-08-02,29,3300
Peru,PER,ANCASH,2020-08-03,30,3330
Peru,PER,ANCASH,2020-08-04,40,3370
Peru,PER,ANCASH,2020-08-05,43,3413
Peru,PER,ANCASH,2020-08-06,22,3435
Peru,PER,ANCASH,2020-08-07,22,3457
Peru,PER,ANCASH,2020-08-08,16,3473
Peru,PER,ANCASH,2020-08-09,31,3504
Peru,PER,ANCASH,2020-08-10,23,3527
Peru,PER,ANCASH,2020-08-11,22,3549
Peru,PER,ANCASH,2020-08-12,24,3573
Peru,PER,ANCASH,2020-08-13,32,3605
Peru,PER,ANCASH,2020-08-14,35,3640
Peru,PER,ANCASH,2020-08-15,19,3659
Peru,PER,ANCASH,2020-08-16,23,3682
Peru,PER,ANCASH,2020-08-17,40,3722
Peru,PER,ANCASH,2020-08-18,16,3738
Peru,PER,ANCASH,2020-08-19,23,3761
Peru,PER,ANCASH,2020-08-20,16,3777
Peru,PER,ANCASH,2020-08-21,31,3808
Peru,PER,ANCASH,2020-08-22,24,3832
Peru,PER,ANCASH,2020-08-23,35,3867
Peru,PER,ANCASH,2020-08-24,23,3890
Peru,PER,ANCASH,2020-08-25,21,3911
Peru,PER,ANCASH,2020-08-26,23,3934
Peru,PER,ANCASH,2020-08-27,19,3953
Peru,PER,ANCASH,2020-08-28,15,3968
Peru,PER,ANCASH,2020-08-29,40,4008
Peru,PER,ANCASH,2020-08-30,20,4028
Peru,PER,ANCASH,2020-08-31,14,4042
Peru,PER,ANCASH,2020-09-01,16,4058
Peru,PER,ANCASH,2020-09-02,10,4068
Peru,PER,ANCASH,2020-09-03,21,4089
Peru,PER,ANCASH,2020-09-04,24,4113
Peru,PER,ANCASH,2020-09-05,23,4136
Peru,PER,ANCASH,2020-09-06,21,4157
Peru,PER,ANCASH,2020-09-07,15,4172
Peru,PER,ANCASH,2020-09-08,15,4187
Peru,PER,ANCASH,2020-09-09,13,4200
Peru,PER,ANCASH,2020-09-10,12,4212
Peru,PER,ANCASH,2020-09-11,20,4232
Peru,PER,ANCASH,2020-09-12,14,4246
Peru,PER,ANCASH,2020-09-13,4,4250
Peru,PER,ANCASH,2020-09-14,15,4265
Peru,PER,ANCASH,2020-09-15,15,4280
Peru,PER,ANCASH,2020-09-16,10,4290
Peru,PER,ANCASH,2020-09-17,16,4306
Peru,PER,ANCASH,2020-09-18,19,4325
Peru,PER,ANCASH,2020-09-19,24,4349
Peru,PER,ANCASH,2020-09-20,17,4366
Peru,PER,ANCASH,2020-09-21,13,4379
Peru,PER,ANCASH,2020-09-22,18,4397
Peru,PER,ANCASH,2020-09-23,8,4405
Peru,PER,ANCASH,2020-09-24,10,4415
Peru,PER,ANCASH,2020-09-25,7,4422
Peru,PER,ANCASH,2020-09-26,7,4429
Peru,PER,ANCASH,2020-09-27,8,4437
Peru,PER,ANCASH,2020-09-28,12,4449
Peru,PER,ANCASH,2020-09-29,5,4454
Peru,PER,ANCASH,2020-09-30,11,4465
Peru,PER,ANCASH,2020-10-01,14,4479
Peru,PER,ANCASH,2020-10-02,5,4484
Peru,PER,ANCASH,2020-10-03,7,4491
Peru,PER,ANCASH,2020-10-04,7,4498
Peru,PER,ANCASH,2020-10-05,2,4500
Peru,PER,ANCASH,2020-10-06,7,4507
Peru,PER,ANCASH,2020-10-07,8,4515
Peru,PER,ANCASH,2020-10-08,4,4519
Peru,PER,ANCASH,2020-10-09,15,4534
Peru,PER,ANCASH,2020-10-10,1,4535
Peru,PER,ANCASH,2020-10-11,8,4543
Peru,PER,ANCASH,2020-10-12,7,4550
Peru,PER,ANCASH,2020-10-13,11,4561
Peru,PER,ANCASH,2020-10-14,5,4566
Peru,PER,ANCASH,2020-10-15,12,4578
Peru,PER,ANCASH,2020-10-16,4,4582
Peru,PER,ANCASH,2020-10-17,10,4592
Peru,PER,ANCASH,2020-10-18,5,4597
Peru,PER,ANCASH,2020-10-19,5,4597
Peru,PER,ANCASH,2020-10-20,3,4600
Peru,PER,ANCASH,2020-10-21,7,4607
Peru,PER,ANCASH,2020-10-22,11,4618
Peru,PER,ANCASH,2020-10-23,4,4622
Peru,PER,ANCASH,2020-10-24,4,4626
Peru,PER,ANCASH,2020-10-25,4,4630
Peru,PER,ANCASH,2020-10-26,7,4637
Peru,PER,ANCASH,2020-10-27,5,4642
Peru,PER,ANCASH,2020-10-28,5,4647
Peru,PER,ANCASH,2020-10-29,13,4660
Peru,PER,ANCASH,2020-10-30,6,4666
Peru,PER,ANCASH,2020-10-31,1,4667
Peru,PER,ANCASH,2020-11-01,9,4676
Peru,PER,ANCASH,2020-11-02,4,4680
Peru,PER,ANCASH,2020-11-03,4,4684
Peru,PER,ANCASH,2020-11-04,3,4687
Peru,PER,ANCASH,2020-11-05,6,4693
Peru,PER,ANCASH,2020-11-06,3,4696
Peru,PER,ANCASH,2020-11-07,3,4699
Peru,PER,ANCASH,2020-11-08,11,4710
Peru,PER,ANCASH,2020-11-09,3,4713
Peru,PER,ANCASH,2020-11-10,2,4715
Peru,PER,ANCASH,2020-11-11,8,4723
Peru,PER,ANCASH,2020-11-12,1,4724
Peru,PER,ANCASH,2020-11-13,5,4729
Peru,PER,ANCASH,2020-11-14,6,4735
Peru,PER,ANCASH,2020-11-15,8,4743
Peru,PER,ANCASH,2020-11-16,1,4744
Peru,PER,ANCASH,2020-11-17,10,4754
Peru,PER,ANCASH,2020-11-18,4,4758
Peru,PER,ANCASH,2020-11-19,11,4769
Peru,PER,ANCASH,2020-11-20,5,4774
Peru,PER,ANCASH,2020-11-21,4,4778
Peru,PER,ANCASH,2020-11-22,8,4786
Peru,PER,ANCASH,2020-11-23,2,4788
Peru,PER,ANCASH,2020-11-24,5,4793
Peru,PER,ANCASH,2020-11-25,6,4799
Peru,PER,ANCASH,2020-11-26,5,4804
Peru,PER,ANCASH,2020-11-27,5,4809
Peru,PER,ANCASH,2020-11-28,6,4815
Peru,PER,ANCASH,2020-11-29,2,4817
Peru,PER,ANCASH,2020-11-30,5,4822
Peru,PER,ANCASH,2020-12-01,4,4826
Peru,PER,ANCASH,2020-12-02,12,4838
Peru,PER,ANCASH,2020-12-03,5,4843
Peru,PER,ANCASH,2020-12-04,8,4851
Peru,PER,ANCASH,2020-12-05,14,4865
Peru,PER,ANCASH,2020-12-06,7,4872
Peru,PER,ANCASH,2020-12-07,7,4879
Peru,PER,ANCASH,2020-12-08,6,4885
Peru,PER,ANCASH,2020-12-09,4,4889
Peru,PER,ANCASH,2020-12-10,4,4889
Peru,PER,ANCASH,2020-12-11,3,4892
Peru,PER,ANCASH,2020-12-12,5,4897
Peru,PER,ANCASH,2020-12-13,2,4899
Peru,PER,ANCASH,2020-12-14,7,4906
Peru,PER,ANCASH,2020-12-15,8,4914
Peru,PER,ANCASH,2020-12-16,13,4927
Peru,PER,ANCASH,2020-12-17,13,4940
Peru,PER,ANCASH,2020-12-18,4,4944
Peru,PER,ANCASH,2020-12-19,9,4953
Peru,PER,ANCASH,2020-12-20,9,4962
Peru,PER,ANCASH,2020-12-21,6,4968
Peru,PER,ANCASH,2020-12-22,5,4973
Peru,PER,ANCASH,2020-12-23,13,4986
Peru,PER,ANCASH,2020-12-24,6,4992
Peru,PER,ANCASH,2020-12-25,5,4997
Peru,PER,ANCASH,2020-12-26,9,5006
Peru,PER,ANCASH,2020-12-27,9,5015
Peru,PER,ANCASH,2020-12-28,7,5022
Peru,PER,ANCASH,2020-12-29,5,5027
Peru,PER,ANCASH,2020-12-30,11,5038
Peru,PER,ANCASH,2020-12-31,9,5047
Peru,PER,ANCASH,2021-01-01,9,5056
Peru,PER,ANCASH,2021-01-02,8,5064
Peru,PER,ANCASH,2021-01-03,17,5081
Peru,PER,ANCASH,2021-01-04,10,5091
Peru,PER,ANCASH,2021-01-05,8,5099
Peru,PER,ANCASH,2021-01-06,11,5110
Peru,PER,ANCASH,2021-01-07,18,5128
Peru,PER,ANCASH,2021-01-08,18,5146
Peru,PER,ANCASH,2021-01-09,9,5155
Peru,PER,ANCASH,2021-01-10,30,5185
Peru,PER,ANCASH,2021-01-11,12,5197
Peru,PER,ANCASH,2021-01-12,10,5207
Peru,PER,ANCASH,2021-01-13,10,5217
Peru,PER,ANCASH,2021-01-14,10,5227
Peru,PER,ANCASH,2021-01-15,19,5246
Peru,PER,ANCASH,2021-01-16,19,5265
Peru,PER,ANCASH,2021-01-17,11,5276
Peru,PER,ANCASH,2021-01-18,25,5301
Peru,PER,ANCASH,2021-01-19,22,5323
Peru,PER,ANCASH,2021-01-20,24,5347
Peru,PER,ANCASH,2021-01-21,18,5365
Peru,PER,ANCASH,2021-01-22,23,5388
Peru,PER,ANCASH,2021-01-23,26,5414
Peru,PER,ANCASH,2021-01-24,16,5430
Peru,PER,ANCASH,2021-01-25,27,5457
Peru,PER,ANCASH,2021-01-26,37,5494
Peru,PER,ANCASH,2021-01-27,24,5518
Peru,PER,ANCASH,2021-01-28,23,5541
Peru,PER,ANCASH,2021-01-29,24,5565
Peru,PER,ANCASH,2021-01-30,29,5594
Peru,PER,ANCASH,2021-01-31,26,5620
Peru,PER,ANCASH,2021-02-01,19,5639
Peru,PER,ANCASH,2021-02-02,24,5663
Peru,PER,ANCASH,2021-02-03,25,5688
Peru,PER,ANCASH,2021-02-04,21,5709
Peru,PER,ANCASH,2021-02-05,26,5735
Peru,PER,ANCASH,2021-02-06,13,5748
Peru,PER,ANCASH,2021-02-07,32,5780
Peru,PER,ANCASH,2021-02-08,25,5805
Peru,PER,ANCASH,2021-02-09,24,5829
Peru,PER,ANCASH,2021-02-10,18,5847
Peru,PER,ANCASH,2021-02-11,28,5875
Peru,PER,ANCASH,2021-02-12,28,5903
Peru,PER,ANCASH,2021-02-13,30,5933
Peru,PER,ANCASH,2021-02-14,29,5962
Peru,PER,ANCASH,2021-02-15,20,5982
Peru,PER,ANCASH,2021-02-16,20,6002
Peru,PER,ANCASH,2021-02-17,15,6017
Peru,PER,ANCASH,2021-02-18,19,6036
Peru,PER,ANCASH,2021-02-19,17,6053
Peru,PER,ANCASH,2021-02-20,27,6080
Peru,PER,ANCASH,2021-02-21,26,6106
Peru,PER,ANCASH,2021-02-22,14,6120
Peru,PER,ANCASH,2021-02-23,26,6146
Peru,PER,ANCASH,2021-02-24,15,6161
Peru,PER,ANCASH,2021-02-25,20,6181
Peru,PER,ANCASH,2021-02-26,18,6199
Peru,PER,ANCASH,2021-02-27,30,6229
Peru,PER,ANCASH,2021-02-28,26,6255
Peru,PER,ANCASH,2021-03-01,31,6286
Peru,PER,ANCASH,2021-03-02,16,6302
Peru,PER,ANCASH,2021-03-03,29,6331
Peru,PER,ANCASH,2021-03-04,24,6355
Peru,PER,ANCASH,2021-03-05,36,6391
Peru,PER,ANCASH,2021-03-06,21,6412
Peru,PER,ANCASH,2021-03-07,21,6433
Peru,PER,ANCASH,2021-03-08,19,6452
Peru,PER,ANCASH,2021-03-09,27,6479
Peru,PER,ANCASH,2021-03-10,21,6500
Peru,PER,ANCASH,2021-03-11,37,6537
Peru,PER,ANCASH,2021-03-12,27,6564
Peru,PER,ANCASH,2021-03-13,35,6599
Peru,PER,ANCASH,2021-03-14,23,6622
Peru,PER,ANCASH,2021-03-15,29,6651
Peru,PER,ANCASH,2021-03-16,24,6675
Peru,PER,ANCASH,2021-03-17,31,6706
Peru,PER,ANCASH,2021-03-18,35,6741
Peru,PER,ANCASH,2021-03-19,35,6776
Peru,PER,ANCASH,2021-03-20,30,6806
Peru,PER,ANCASH,2021-03-21,22,6828
Peru,PER,ANCASH,2021-03-22,20,6848
Peru,PER,ANCASH,2021-03-23,27,6875
Peru,PER,ANCASH,2021-03-24,40,6915
Peru,PER,ANCASH,2021-03-25,48,6963
Peru,PER,ANCASH,2021-03-26,33,6996
Peru,PER,ANCASH,2021-03-27,49,7045
Peru,PER,ANCASH,2021-03-28,43,7088
Peru,PER,ANCASH,2021-03-29,39,7127
Peru,PER,ANCASH,2021-03-30,37,7164
Peru,PER,ANCASH,2021-03-31,42,7206
Peru,PER,ANCASH,2021-04-01,40,7246
Peru,PER,ANCASH,2021-04-02,40,7286
Peru,PER,ANCASH,2021-04-03,44,7330
Peru,PER,ANCASH,2021-04-04,43,7373
Peru,PER,ANCASH,2021-04-05,58,7431
Peru,PER,ANCASH,2021-04-06,42,7473
Peru,PER,ANCASH,2021-04-07,49,7522
Peru,PER,ANCASH,2021-04-08,49,7571
Peru,PER,ANCASH,2021-04-09,60,7631
Peru,PER,ANCASH,2021-04-10,50,7681
Peru,PER,ANCASH,2021-04-11,51,7732
Peru,PER,ANCASH,2021-04-12,56,7788
Peru,PER,ANCASH,2021-04-13,51,7839
Peru,PER,ANCASH,2021-04-14,65,7904
