pais,iso3c,fecha_resultado,departamento,provincia,distrito,n,n_acum
Peru,PER,2020-05-16,JUNIN,HUANCAYO,EL TAMBO,10,13
Peru,PER,2020-05-16,JUNIN,HUANCAYO,HUALHUAS,1,14
Peru,PER,2020-05-16,JUNIN,HUANCAYO,HUANCAYO,4,18
Peru,PER,2020-05-16,JUNIN,HUANCAYO,HUAYUCACHI,1,19
Peru,PER,2020-05-16,JUNIN,HUANCAYO,PARIAHUANCA,1,20
Peru,PER,2020-05-16,JUNIN,HUANCAYO,PILCOMAYO,2,22
Peru,PER,2020-05-16,JUNIN,HUANCAYO,QUILCAS,1,23
Peru,PER,2020-05-16,JUNIN,HUANCAYO,SAN AGUSTIN,1,24
Peru,PER,2020-05-16,JUNIN,HUANCAYO,SAÑO,1,25
Peru,PER,2020-05-16,JUNIN,HUANCAYO,SAPALLANGA,1,26
Peru,PER,2020-05-16,JUNIN,JUNIN,CARHUAMAYO,1,1
Peru,PER,2020-05-16,JUNIN,SATIPO,SATIPO,2,2
Peru,PER,2020-05-16,JUNIN,YAULI,SANTA ROSA DE SACCO,1,1
Peru,PER,2020-05-16,LA LIBERTAD,ASCOPE,PAIJAN,1,1
Peru,PER,2020-05-16,LA LIBERTAD,ASCOPE,RAZURI,1,2
Peru,PER,2020-05-16,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,1,3
Peru,PER,2020-05-16,LA LIBERTAD,CHEPEN,CHEPEN,2,2
Peru,PER,2020-05-16,LA LIBERTAD,EN INVESTIGACIÓN,EN INVESTIGACIÓN,1,1
Peru,PER,2020-05-16,LA LIBERTAD,JULCAN,HUASO,1,1
Peru,PER,2020-05-16,LA LIBERTAD,PATAZ,PARCOY,14,14
Peru,PER,2020-05-16,LA LIBERTAD,PATAZ,TAYABAMBA,2,16
Peru,PER,2020-05-16,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,1,1
Peru,PER,2020-05-16,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,3,3
Peru,PER,2020-05-16,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1,1
Peru,PER,2020-05-16,LA LIBERTAD,TRUJILLO,HUANCHACO,4,5
Peru,PER,2020-05-16,LA LIBERTAD,TRUJILLO,LAREDO,2,7
Peru,PER,2020-05-16,LA LIBERTAD,TRUJILLO,SALAVERRY,1,8
Peru,PER,2020-05-16,LA LIBERTAD,TRUJILLO,TRUJILLO,33,41
Peru,PER,2020-05-16,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,15,56
Peru,PER,2020-05-16,LA LIBERTAD,VIRU,GUADALUPITO,2,2
Peru,PER,2020-05-16,LA LIBERTAD,VIRU,VIRU,2,4
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,CAYALTI,1,1
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,CHICLAYO,27,28
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,2,30
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,7,37
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,LA VICTORIA,1,38
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,MONSEFU,6,44
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,OYOTUN,8,52
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,PATAPO,2,54
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,PICSI,2,56
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,PIMENTEL,4,60
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,POMALCA,1,61
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,SANTA ROSA,4,65
Peru,PER,2020-05-16,LAMBAYEQUE,CHICLAYO,TUMAN,1,66
Peru,PER,2020-05-16,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,8,8
Peru,PER,2020-05-16,LAMBAYEQUE,FERREÑAFE,PITIPO,3,11
Peru,PER,2020-05-16,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,2,13
Peru,PER,2020-05-16,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,3,3
Peru,PER,2020-05-16,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,12,15
Peru,PER,2020-05-16,LAMBAYEQUE,LAMBAYEQUE,MORROPE,8,23
Peru,PER,2020-05-16,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,3,26
Peru,PER,2020-05-16,LAMBAYEQUE,LAMBAYEQUE,OLMOS,1,27
Peru,PER,2020-05-16,LAMBAYEQUE,LAMBAYEQUE,PACORA,16,43
Peru,PER,2020-05-16,LAMBAYEQUE,LAMBAYEQUE,SALAS,5,48
Peru,PER,2020-05-16,LAMBAYEQUE,LAMBAYEQUE,TUCUME,2,50
Peru,PER,2020-05-16,LIMA,BARRANCA,BARRANCA,2,2
Peru,PER,2020-05-16,LIMA,BARRANCA,SUPE PUERTO,1,3
Peru,PER,2020-05-16,LIMA,CAÑETE,IMPERIAL,1,1
Peru,PER,2020-05-16,LIMA,CAÑETE,LUNAHUANA,2,3
Peru,PER,2020-05-16,LIMA,CAÑETE,MALA,5,8
Peru,PER,2020-05-16,LIMA,CAÑETE,QUILMANA,1,9
Peru,PER,2020-05-16,LIMA,CAÑETE,SAN ANTONIO,3,12
Peru,PER,2020-05-16,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,17,29
Peru,PER,2020-05-16,LIMA,CANTA,HUAROS,1,1
Peru,PER,2020-05-16,LIMA,CANTA,SANTA ROSA DE QUIVES,1,2
Peru,PER,2020-05-16,LIMA,EN INVESTIGACIÓN,EN INVESTIGACIÓN,25,25
Peru,PER,2020-05-16,LIMA,HUARAL,CHANCAY,17,17
Peru,PER,2020-05-16,LIMA,HUARAL,HUARAL,32,49
Peru,PER,2020-05-16,LIMA,HUAROCHIRI,RICARDO PALMA,2,2
Peru,PER,2020-05-16,LIMA,HUAROCHIRI,SAN BARTOLOME,1,3
Peru,PER,2020-05-16,LIMA,HUAROCHIRI,SAN MATEO,2,5
Peru,PER,2020-05-16,LIMA,HUAROCHIRI,SURCO,1,6
Peru,PER,2020-05-16,LIMA,HUAURA,HUACHO,4,4
Peru,PER,2020-05-16,LIMA,HUAURA,HUAURA,1,5
Peru,PER,2020-05-16,LIMA,HUAURA,VEGUETA,1,6
Peru,PER,2020-05-16,LIMA,LIMA,ANCON,4,4
Peru,PER,2020-05-16,LIMA,LIMA,ATE,102,106
Peru,PER,2020-05-16,LIMA,LIMA,BARRANCO,4,110
Peru,PER,2020-05-16,LIMA,LIMA,BREÑA,20,130
Peru,PER,2020-05-16,LIMA,LIMA,CARABAYLLO,48,178
Peru,PER,2020-05-16,LIMA,LIMA,CHACLACAYO,3,181
Peru,PER,2020-05-16,LIMA,LIMA,CHORRILLOS,36,217
Peru,PER,2020-05-16,LIMA,LIMA,CIENEGUILLA,5,222
Peru,PER,2020-05-16,LIMA,LIMA,COMAS,116,338
Peru,PER,2020-05-16,LIMA,LIMA,EL AGUSTINO,90,428
Peru,PER,2020-05-16,LIMA,LIMA,INDEPENDENCIA,57,485
Peru,PER,2020-05-16,LIMA,LIMA,JESUS MARIA,125,610
Peru,PER,2020-05-16,LIMA,LIMA,LA MOLINA,27,637
Peru,PER,2020-05-16,LIMA,LIMA,LA VICTORIA,59,696
Peru,PER,2020-05-16,LIMA,LIMA,LIMA,171,867
Peru,PER,2020-05-16,LIMA,LIMA,LINCE,6,873
Peru,PER,2020-05-16,LIMA,LIMA,LOS OLIVOS,57,930
Peru,PER,2020-05-16,LIMA,LIMA,LURIGANCHO,11,941
Peru,PER,2020-05-16,LIMA,LIMA,LURIN,12,953
Peru,PER,2020-05-16,LIMA,LIMA,MAGDALENA DEL MAR,12,965
Peru,PER,2020-05-16,LIMA,LIMA,MIRAFLORES,84,1049
Peru,PER,2020-05-16,LIMA,LIMA,PACHACAMAC,4,1053
Peru,PER,2020-05-16,LIMA,LIMA,PUEBLO LIBRE,16,1069
Peru,PER,2020-05-16,LIMA,LIMA,PUENTE PIEDRA,61,1130
Peru,PER,2020-05-16,LIMA,LIMA,RIMAC,95,1225
Peru,PER,2020-05-16,LIMA,LIMA,SAN BORJA,44,1269
Peru,PER,2020-05-16,LIMA,LIMA,SAN ISIDRO,81,1350
Peru,PER,2020-05-16,LIMA,LIMA,SAN JUAN DE LURIGANCHO,163,1513
Peru,PER,2020-05-16,LIMA,LIMA,SAN JUAN DE MIRAFLORES,57,1570
Peru,PER,2020-05-16,LIMA,LIMA,SAN LUIS,12,1582
Peru,PER,2020-05-16,LIMA,LIMA,SAN MARTIN DE PORRES,131,1713
Peru,PER,2020-05-16,LIMA,LIMA,SAN MIGUEL,25,1738
Peru,PER,2020-05-16,LIMA,LIMA,SANTA ANITA,58,1796
Peru,PER,2020-05-16,LIMA,LIMA,SANTIAGO DE SURCO,46,1842
Peru,PER,2020-05-16,LIMA,LIMA,SURQUILLO,18,1860
Peru,PER,2020-05-16,LIMA,LIMA,VILLA EL SALVADOR,95,1955
Peru,PER,2020-05-16,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,56,2011
Peru,PER,2020-05-16,LORETO,ALTO AMAZONAS,YURIMAGUAS,12,12
Peru,PER,2020-05-16,LORETO,DATEM DEL MARAÑON,MANSERICHE,1,1
Peru,PER,2020-05-16,LORETO,EN INVESTIGACIÓN,EN INVESTIGACIÓN,1,1
Peru,PER,2020-05-16,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,12,12
Peru,PER,2020-05-16,LORETO,MAYNAS,INDIANA,17,17
Peru,PER,2020-05-16,LORETO,MAYNAS,IQUITOS,10,27
Peru,PER,2020-05-16,LORETO,MAYNAS,PUNCHANA,1,28
Peru,PER,2020-05-16,LORETO,UCAYALI,CONTAMANA,59,59
Peru,PER,2020-05-16,MADRE DE DIOS,TAMBOPATA,INAMBARI,1,1
Peru,PER,2020-05-16,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,25,26
Peru,PER,2020-05-16,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,2,2
Peru,PER,2020-05-16,PASCO,OXAPAMPA,PALCAZU,1,1
Peru,PER,2020-05-16,PASCO,PASCO,CHAUPIMARCA,7,7
Peru,PER,2020-05-16,PASCO,PASCO,NINACACA,1,8
Peru,PER,2020-05-16,PASCO,PASCO,TICLACAYAN,1,9
Peru,PER,2020-05-16,PASCO,PASCO,TINYAHUARCO,1,10
Peru,PER,2020-05-16,PASCO,PASCO,YANACANCHA,2,12
Peru,PER,2020-05-16,PIURA,PAITA,PAITA,2,2
Peru,PER,2020-05-16,PIURA,PIURA,CASTILLA,6,6
Peru,PER,2020-05-16,PIURA,PIURA,CATACAOS,1,7
Peru,PER,2020-05-16,PIURA,PIURA,LA UNION,1,8
Peru,PER,2020-05-16,PIURA,PIURA,PIURA,7,15
Peru,PER,2020-05-16,PIURA,PIURA,TAMBO GRANDE,1,16
Peru,PER,2020-05-16,PIURA,PIURA,VEINTISEIS DE OCTUBRE,5,21
Peru,PER,2020-05-16,PIURA,SECHURA,SECHURA,2,2
Peru,PER,2020-05-16,PIURA,SECHURA,VICE,1,3
Peru,PER,2020-05-16,PIURA,SULLANA,QUERECOTILLO,1,1
Peru,PER,2020-05-16,PIURA,SULLANA,SULLANA,13,14
Peru,PER,2020-05-16,PIURA,TALARA,PARIÑAS,5,5
Peru,PER,2020-05-16,PUNO,SAN ROMAN,JULIACA,2,2
Peru,PER,2020-05-16,SAN MARTIN,BELLAVISTA,BELLAVISTA,1,1
Peru,PER,2020-05-16,SAN MARTIN,HUALLAGA,SAPOSOA,3,3
Peru,PER,2020-05-16,SAN MARTIN,LAMAS,CUÑUMBUQUI,1,1
Peru,PER,2020-05-16,SAN MARTIN,MARISCAL CACERES,JUANJUI,2,2
Peru,PER,2020-05-16,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,9,9
Peru,PER,2020-05-16,SAN MARTIN,MOYOBAMBA,SORITOR,1,10
Peru,PER,2020-05-16,SAN MARTIN,PICOTA,TINGO DE PONASA,1,1
Peru,PER,2020-05-16,SAN MARTIN,RIOJA,POSIC,1,1
Peru,PER,2020-05-16,SAN MARTIN,SAN MARTIN,CHAZUTA,1,1
Peru,PER,2020-05-16,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,1,2
Peru,PER,2020-05-16,SAN MARTIN,SAN MARTIN,MORALES,1,3
Peru,PER,2020-05-16,SAN MARTIN,SAN MARTIN,TARAPOTO,7,10
Peru,PER,2020-05-16,SAN MARTIN,TOCACHE,TOCACHE,5,5
Peru,PER,2020-05-16,SAN MARTIN,TOCACHE,UCHIZA,2,7
Peru,PER,2020-05-16,TACNA,TACNA,ALTO DE LA ALIANZA,2,2
Peru,PER,2020-05-16,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN L.,1,3
Peru,PER,2020-05-16,TACNA,TACNA,TACNA,6,9
Peru,PER,2020-05-16,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,2,2
Peru,PER,2020-05-16,TUMBES,TUMBES,CORRALES,6,6
Peru,PER,2020-05-16,TUMBES,TUMBES,LA CRUZ,2,8
Peru,PER,2020-05-16,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,1,9
Peru,PER,2020-05-16,TUMBES,TUMBES,TUMBES,14,23
Peru,PER,2020-05-16,UCAYALI,CORONEL PORTILLO,CALLERIA,21,21
Peru,PER,2020-05-16,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,1,22
Peru,PER,2020-05-16,UCAYALI,CORONEL PORTILLO,MANANTAY,9,31
Peru,PER,2020-05-16,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,3,34
Peru,PER,2020-05-16,UCAYALI,CORONEL PORTILLO,YARINACOCHA,274,308
Peru,PER,2020-05-16,UCAYALI,EN INVESTIGACIÓN,EN INVESTIGACIÓN,25,25
Peru,PER,2020-05-16,UCAYALI,PADRE ABAD,PADRE ABAD,4,4
Peru,PER,2020-05-17,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1,1
Peru,PER,2020-05-17,ANCASH,HUARAZ,HUARAZ,3,3
Peru,PER,2020-05-17,ANCASH,HUARAZ,INDEPENDENCIA,2,5
Peru,PER,2020-05-17,ANCASH,HUAYLAS,CARAZ,1,1
Peru,PER,2020-05-17,ANCASH,HUAYLAS,SANTA CRUZ,1,2
Peru,PER,2020-05-17,ANCASH,POMABAMBA,POMABAMBA,1,1
Peru,PER,2020-05-17,ANCASH,POMABAMBA,QUINUABAMBA,2,3
Peru,PER,2020-05-17,ANCASH,SANTA,CHIMBOTE,12,12
Peru,PER,2020-05-17,ANCASH,SANTA,COISHCO,4,16
Peru,PER,2020-05-17,ANCASH,SANTA,NEPEÑA,2,18
Peru,PER,2020-05-17,ANCASH,SANTA,NUEVO CHIMBOTE,10,28
Peru,PER,2020-05-17,APURIMAC,AYMARAES,CHALHUANCA,1,1
Peru,PER,2020-05-17,APURIMAC,COTABAMBAS,TAMBOBAMBA,1,1
Peru,PER,2020-05-17,AREQUIPA,AREQUIPA,AREQUIPA,1,1
Peru,PER,2020-05-17,AREQUIPA,AREQUIPA,CAYMA,1,2
Peru,PER,2020-05-17,AREQUIPA,AREQUIPA,CERRO COLORADO,1,3
Peru,PER,2020-05-17,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,1,4
Peru,PER,2020-05-17,AREQUIPA,AREQUIPA,MIRAFLORES,1,5
Peru,PER,2020-05-17,AREQUIPA,AREQUIPA,PAUCARPATA,2,7
Peru,PER,2020-05-17,AREQUIPA,AREQUIPA,SOCABAYA,1,8
Peru,PER,2020-05-17,AREQUIPA,AREQUIPA,YURA,1,9
Peru,PER,2020-05-17,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES D.,1,1
Peru,PER,2020-05-17,AYACUCHO,HUAMANGA,AYACUCHO,5,6
Peru,PER,2020-05-17,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,1,7
Peru,PER,2020-05-17,AYACUCHO,PARINACOCHAS,CORACORA,1,1
Peru,PER,2020-05-17,CALLAO,CALLAO,BELLAVISTA,22,22
Peru,PER,2020-05-17,CALLAO,CALLAO,CALLAO,70,92
Peru,PER,2020-05-17,CALLAO,CALLAO,LA PERLA,1,93
Peru,PER,2020-05-17,CALLAO,CALLAO,VENTANILLA,5,98
Peru,PER,2020-05-17,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,1,1
Peru,PER,2020-05-17,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,1,2
Peru,PER,2020-05-17,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,1,1
Peru,PER,2020-05-17,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,6,6
Peru,PER,2020-05-17,HUANUCO,EN INVESTIGACIÓN,EN INVESTIGACIÓN,1,1
Peru,PER,2020-05-17,HUANUCO,HUAMALIES,MIRAFLORES,1,1
Peru,PER,2020-05-17,HUANUCO,HUANUCO,PILLCO MARCA,2,2
Peru,PER,2020-05-17,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,1,1
Peru,PER,2020-05-17,HUANUCO,PUERTO INCA,PUERTO INCA,2,2
Peru,PER,2020-05-17,ICA,CHINCHA,CHINCHA ALTA,9,9
Peru,PER,2020-05-17,ICA,CHINCHA,SUNAMPE,3,12
Peru,PER,2020-05-17,ICA,EN INVESTIGACIÓN,EN INVESTIGACIÓN,6,6
Peru,PER,2020-05-17,ICA,ICA,ICA,6,6
Peru,PER,2020-05-17,ICA,ICA,SALAS,1,7
Peru,PER,2020-05-17,ICA,NAZCA,VISTA ALEGRE,1,1
Peru,PER,2020-05-17,ICA,PISCO,PISCO,11,11
Peru,PER,2020-05-17,ICA,PISCO,SAN CLEMENTE,1,12
Peru,PER,2020-05-17,JUNIN,EN INVESTIGACIÓN,EN INVESTIGACIÓN,1,1
Peru,PER,2020-05-17,JUNIN,HUANCAYO,EL TAMBO,2,2
Peru,PER,2020-05-17,JUNIN,HUANCAYO,HUANCAYO,3,5
Peru,PER,2020-05-17,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,1,1
Peru,PER,2020-05-17,LA LIBERTAD,TRUJILLO,EL PORVENIR,1,1
Peru,PER,2020-05-17,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1,2
Peru,PER,2020-05-17,LA LIBERTAD,TRUJILLO,LA ESPERANZA,3,5
Peru,PER,2020-05-17,LA LIBERTAD,TRUJILLO,TRUJILLO,1,6
Peru,PER,2020-05-17,LAMBAYEQUE,CHICLAYO,CHICLAYO,3,3
Peru,PER,2020-05-17,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,2,5
Peru,PER,2020-05-17,LAMBAYEQUE,CHICLAYO,OYOTUN,1,6
Peru,PER,2020-05-17,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,8,8
Peru,PER,2020-05-17,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,3,3
Peru,PER,2020-05-17,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,1,4
Peru,PER,2020-05-17,LAMBAYEQUE,LAMBAYEQUE,PACORA,1,5
Peru,PER,2020-05-17,LAMBAYEQUE,LAMBAYEQUE,SALAS,1,6
Peru,PER,2020-05-17,LIMA,BARRANCA,BARRANCA,1,1
Peru,PER,2020-05-17,LIMA,BARRANCA,SUPE,1,2
Peru,PER,2020-05-17,LIMA,CAÑETE,CHILCA,1,1
Peru,PER,2020-05-17,LIMA,CAÑETE,IMPERIAL,2,3
Peru,PER,2020-05-17,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,5,8
Peru,PER,2020-05-17,LIMA,EN INVESTIGACIÓN,EN INVESTIGACIÓN,32,32
Peru,PER,2020-05-17,LIMA,HUARAL,CHANCAY,4,4
Peru,PER,2020-05-17,LIMA,HUARAL,HUARAL,14,18
Peru,PER,2020-05-17,LIMA,HUAROCHIRI,MATUCANA,1,1
Peru,PER,2020-05-17,LIMA,HUAROCHIRI,RICARDO PALMA,1,2
Peru,PER,2020-05-17,LIMA,HUAROCHIRI,SANTA EULALIA,3,5
Peru,PER,2020-05-17,LIMA,HUAURA,HUACHO,1,1
Peru,PER,2020-05-17,LIMA,HUAURA,HUALMAY,1,2
Peru,PER,2020-05-17,LIMA,HUAURA,VEGUETA,1,3
Peru,PER,2020-05-17,LIMA,LIMA,ATE,47,47
Peru,PER,2020-05-17,LIMA,LIMA,BARRANCO,5,52
Peru,PER,2020-05-17,LIMA,LIMA,BREÑA,14,66
Peru,PER,2020-05-17,LIMA,LIMA,CARABAYLLO,21,87
Peru,PER,2020-05-17,LIMA,LIMA,CHACLACAYO,4,91
Peru,PER,2020-05-17,LIMA,LIMA,CHORRILLOS,13,104
Peru,PER,2020-05-17,LIMA,LIMA,CIENEGUILLA,5,109
Peru,PER,2020-05-17,LIMA,LIMA,COMAS,66,175
Peru,PER,2020-05-17,LIMA,LIMA,EL AGUSTINO,37,212
Peru,PER,2020-05-17,LIMA,LIMA,INDEPENDENCIA,26,238
Peru,PER,2020-05-17,LIMA,LIMA,JESUS MARIA,89,327
Peru,PER,2020-05-17,LIMA,LIMA,LA MOLINA,3,330
Peru,PER,2020-05-17,LIMA,LIMA,LA VICTORIA,51,381
Peru,PER,2020-05-17,LIMA,LIMA,LIMA,141,522
Peru,PER,2020-05-17,LIMA,LIMA,LINCE,2,524
Peru,PER,2020-05-17,LIMA,LIMA,LOS OLIVOS,37,561
Peru,PER,2020-05-17,LIMA,LIMA,LURIGANCHO,7,568
Peru,PER,2020-05-17,LIMA,LIMA,LURIN,3,571
Peru,PER,2020-05-17,LIMA,LIMA,MAGDALENA DEL MAR,3,574
Peru,PER,2020-05-17,LIMA,LIMA,MIRAFLORES,52,626
Peru,PER,2020-05-17,LIMA,LIMA,PACHACAMAC,3,629
Peru,PER,2020-05-17,LIMA,LIMA,PUCUSANA,1,630
Peru,PER,2020-05-17,LIMA,LIMA,PUEBLO LIBRE,4,634
Peru,PER,2020-05-17,LIMA,LIMA,PUENTE PIEDRA,15,649
Peru,PER,2020-05-17,LIMA,LIMA,RIMAC,36,685
Peru,PER,2020-05-17,LIMA,LIMA,SAN BORJA,82,767
Peru,PER,2020-05-17,LIMA,LIMA,SAN ISIDRO,45,812
Peru,PER,2020-05-17,LIMA,LIMA,SAN JUAN DE LURIGANCHO,80,892
Peru,PER,2020-05-17,LIMA,LIMA,SAN JUAN DE MIRAFLORES,33,925
Peru,PER,2020-05-17,LIMA,LIMA,SAN LUIS,12,937
Peru,PER,2020-05-17,LIMA,LIMA,SAN MARTIN DE PORRES,105,1042
Peru,PER,2020-05-17,LIMA,LIMA,SAN MIGUEL,19,1061
Peru,PER,2020-05-17,LIMA,LIMA,SANTA ANITA,22,1083
Peru,PER,2020-05-17,LIMA,LIMA,SANTIAGO DE SURCO,22,1105
Peru,PER,2020-05-17,LIMA,LIMA,SURQUILLO,6,1111
Peru,PER,2020-05-17,LIMA,LIMA,VILLA EL SALVADOR,72,1183
Peru,PER,2020-05-17,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,8,1191
Peru,PER,2020-05-17,LORETO,ALTO AMAZONAS,YURIMAGUAS,13,13
Peru,PER,2020-05-17,LORETO,DATEM DEL MARAÑON,BARRANCA,14,14
Peru,PER,2020-05-17,LORETO,LORETO,NAUTA,1,1
Peru,PER,2020-05-17,LORETO,MARISCAL RAMON CASTILLA,PEBAS,1,1
Peru,PER,2020-05-17,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,7,8
Peru,PER,2020-05-17,LORETO,MAYNAS,FERNANDO LORES,1,1
Peru,PER,2020-05-17,LORETO,MAYNAS,INDIANA,4,5
Peru,PER,2020-05-17,LORETO,MAYNAS,IQUITOS,2,7
Peru,PER,2020-05-17,LORETO,MAYNAS,MAZAN,1,8
Peru,PER,2020-05-17,LORETO,MAYNAS,PUNCHANA,21,29
Peru,PER,2020-05-17,LORETO,UCAYALI,CONTAMANA,9,9
Peru,PER,2020-05-17,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,3,3
Peru,PER,2020-05-17,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,1,1
Peru,PER,2020-05-17,PASCO,PASCO,HUARIACA,3,3
Peru,PER,2020-05-17,PASCO,PASCO,TICLACAYAN,2,5
Peru,PER,2020-05-17,PASCO,PASCO,TINYAHUARCO,1,6
Peru,PER,2020-05-17,PIURA,AYABACA,AYABACA,1,1
Peru,PER,2020-05-17,PIURA,EN INVESTIGACIÓN,EN INVESTIGACIÓN,1,1
Peru,PER,2020-05-17,PIURA,MORROPON,CHULUCANAS,7,7
Peru,PER,2020-05-17,PIURA,PAITA,COLAN,2,2
Peru,PER,2020-05-17,PIURA,PIURA,CASTILLA,5,5
Peru,PER,2020-05-17,PIURA,PIURA,PIURA,9,14
Peru,PER,2020-05-17,PIURA,PIURA,TAMBO GRANDE,1,15
Peru,PER,2020-05-17,PIURA,PIURA,VEINTISEIS DE OCTUBRE,2,17
Peru,PER,2020-05-17,PIURA,SECHURA,SECHURA,4,4
Peru,PER,2020-05-17,PIURA,SECHURA,VICE,2,6
Peru,PER,2020-05-17,PIURA,SULLANA,BELLAVISTA,2,2
Peru,PER,2020-05-17,PIURA,SULLANA,SULLANA,6,8
Peru,PER,2020-05-17,PIURA,TALARA,MANCORA,1,1
Peru,PER,2020-05-17,PIURA,TALARA,PARIÑAS,1,2
Peru,PER,2020-05-17,SAN MARTIN,BELLAVISTA,BELLAVISTA,1,1
Peru,PER,2020-05-17,SAN MARTIN,MARISCAL CACERES,JUANJUI,7,7
Peru,PER,2020-05-17,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,1,1
Peru,PER,2020-05-17,SAN MARTIN,RIOJA,YORONGOS,2,2
Peru,PER,2020-05-17,SAN MARTIN,SAN MARTIN,MORALES,1,1
Peru,PER,2020-05-17,SAN MARTIN,SAN MARTIN,TARAPOTO,7,8
Peru,PER,2020-05-17,TUMBES,TUMBES,CORRALES,1,1
Peru,PER,2020-05-17,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,1,2
Peru,PER,2020-05-17,TUMBES,TUMBES,TUMBES,8,10
Peru,PER,2020-05-17,TUMBES,ZARUMILLA,ZARUMILLA,1,1
Peru,PER,2020-05-17,UCAYALI,CORONEL PORTILLO,CALLERIA,18,18
Peru,PER,2020-05-17,UCAYALI,CORONEL PORTILLO,MANANTAY,2,20
Peru,PER,2020-05-17,UCAYALI,CORONEL PORTILLO,MASISEA,1,21
Peru,PER,2020-05-17,UCAYALI,CORONEL PORTILLO,YARINACOCHA,8,29
Peru,PER,2020-05-18,AMAZONAS,BAGUA,BAGUA,1,1
Peru,PER,2020-05-18,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,15,15
Peru,PER,2020-05-18,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,1,16
Peru,PER,2020-05-18,AMAZONAS,EN INVESTIGACIÓN,EN INVESTIGACIÓN,2,2
Peru,PER,2020-05-18,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,1,1
Peru,PER,2020-05-18,ANCASH,BOLOGNESI,HUASTA,3,3
Peru,PER,2020-05-18,ANCASH,CARHUAZ,YUNGAR,1,1
Peru,PER,2020-05-18,ANCASH,CASMA,CASMA,4,4
Peru,PER,2020-05-18,ANCASH,HUARAZ,HUARAZ,4,4
Peru,PER,2020-05-18,ANCASH,HUARAZ,INDEPENDENCIA,1,5
Peru,PER,2020-05-18,ANCASH,HUARAZ,PARIACOTO,2,7
