fecha_resultado,pais,iso3c,departamento,n,n_acum
2020-06-04,Peru,PER,AREQUIPA,51,3961
2020-06-05,Peru,PER,AREQUIPA,118,4079
2020-06-06,Peru,PER,AREQUIPA,138,4217
2020-06-07,Peru,PER,AREQUIPA,34,4251
2020-06-08,Peru,PER,AREQUIPA,104,4355
2020-06-09,Peru,PER,AREQUIPA,126,4481
2020-06-10,Peru,PER,AREQUIPA,144,4625
2020-06-11,Peru,PER,AREQUIPA,101,4726
2020-06-12,Peru,PER,AREQUIPA,119,4845
2020-06-13,Peru,PER,AREQUIPA,174,5019
2020-06-14,Peru,PER,AREQUIPA,19,5038
2020-06-15,Peru,PER,AREQUIPA,94,5132
2020-06-16,Peru,PER,AREQUIPA,90,5222
2020-06-17,Peru,PER,AREQUIPA,168,5390
2020-06-18,Peru,PER,AREQUIPA,68,5458
2020-06-19,Peru,PER,AREQUIPA,114,5572
2020-06-20,Peru,PER,AREQUIPA,74,5646
2020-06-21,Peru,PER,AREQUIPA,118,5764
2020-06-22,Peru,PER,AREQUIPA,114,5878
2020-06-23,Peru,PER,AREQUIPA,188,6066
2020-06-24,Peru,PER,AREQUIPA,231,6297
2020-06-25,Peru,PER,AREQUIPA,152,6449
2020-06-26,Peru,PER,AREQUIPA,166,6615
2020-06-27,Peru,PER,AREQUIPA,273,6888
2020-06-28,Peru,PER,AREQUIPA,58,6946
2020-06-29,Peru,PER,AREQUIPA,58,7004
2020-06-30,Peru,PER,AREQUIPA,134,7138
2020-07-01,Peru,PER,AREQUIPA,186,7324
2020-07-02,Peru,PER,AREQUIPA,115,7439
2020-07-03,Peru,PER,AREQUIPA,119,7558
2020-07-04,Peru,PER,AREQUIPA,210,7768
2020-07-05,Peru,PER,AREQUIPA,68,7836
2020-07-06,Peru,PER,AREQUIPA,78,7914
2020-07-07,Peru,PER,AREQUIPA,175,8089
2020-07-08,Peru,PER,AREQUIPA,168,8257
2020-07-09,Peru,PER,AREQUIPA,132,8389
2020-07-10,Peru,PER,AREQUIPA,333,8722
2020-07-11,Peru,PER,AREQUIPA,320,9042
2020-07-12,Peru,PER,AREQUIPA,54,9096
2020-07-13,Peru,PER,AREQUIPA,112,9208
2020-07-14,Peru,PER,AREQUIPA,202,9410
2020-07-15,Peru,PER,AREQUIPA,253,9663
2020-07-16,Peru,PER,AREQUIPA,208,9871
2020-07-17,Peru,PER,AREQUIPA,200,10071
2020-07-18,Peru,PER,AREQUIPA,323,10394
2020-07-19,Peru,PER,AREQUIPA,70,10464
2020-07-20,Peru,PER,AREQUIPA,160,10624
2020-07-21,Peru,PER,AREQUIPA,399,11023
2020-07-22,Peru,PER,AREQUIPA,523,11546
2020-07-23,Peru,PER,AREQUIPA,343,11889
2020-07-24,Peru,PER,AREQUIPA,397,12286
2020-07-25,Peru,PER,AREQUIPA,452,12738
2020-07-26,Peru,PER,AREQUIPA,101,12839
2020-07-27,Peru,PER,AREQUIPA,495,13334
2020-07-28,Peru,PER,AREQUIPA,148,13482
2020-07-29,Peru,PER,AREQUIPA,361,13843
2020-07-30,Peru,PER,AREQUIPA,542,14385
2020-07-31,Peru,PER,AREQUIPA,639,15024
2020-08-01,Peru,PER,AREQUIPA,662,15686
2020-08-02,Peru,PER,AREQUIPA,91,15777
2020-08-03,Peru,PER,AREQUIPA,679,16456
2020-08-04,Peru,PER,AREQUIPA,597,17053
2020-08-05,Peru,PER,AREQUIPA,825,17878
2020-08-06,Peru,PER,AREQUIPA,837,18715
2020-08-07,Peru,PER,AREQUIPA,663,19378
2020-08-08,Peru,PER,AREQUIPA,607,19985
2020-08-09,Peru,PER,AREQUIPA,107,20092
2020-08-10,Peru,PER,AREQUIPA,657,20749
2020-08-11,Peru,PER,AREQUIPA,684,21433
2020-08-12,Peru,PER,AREQUIPA,756,22189
2020-08-13,Peru,PER,AREQUIPA,853,23042
2020-08-14,Peru,PER,AREQUIPA,686,23728
2020-08-15,Peru,PER,AREQUIPA,486,24214
2020-08-16,Peru,PER,AREQUIPA,108,24322
2020-08-17,Peru,PER,AREQUIPA,681,25003
2020-08-18,Peru,PER,AREQUIPA,610,25613
2020-08-19,Peru,PER,AREQUIPA,874,26487
2020-08-20,Peru,PER,AREQUIPA,1376,27863
2020-08-21,Peru,PER,AREQUIPA,740,28603
2020-08-22,Peru,PER,AREQUIPA,883,29486
2020-08-23,Peru,PER,AREQUIPA,51,29537
2020-08-24,Peru,PER,AREQUIPA,364,29901
2020-08-25,Peru,PER,AREQUIPA,870,30771
2020-08-26,Peru,PER,AREQUIPA,226,30997
2020-03-28,Peru,PER,AYACUCHO,1,1
2020-03-29,Peru,PER,AYACUCHO,1,1
2020-03-30,Peru,PER,AYACUCHO,1,1
2020-03-31,Peru,PER,AYACUCHO,1,1
2020-04-01,Peru,PER,AYACUCHO,1,1
2020-04-02,Peru,PER,AYACUCHO,1,1
2020-04-03,Peru,PER,AYACUCHO,1,1
2020-04-04,Peru,PER,AYACUCHO,2,3
2020-04-05,Peru,PER,AYACUCHO,2,5
2020-04-06,Peru,PER,AYACUCHO,2,5
2020-04-07,Peru,PER,AYACUCHO,2,5
2020-04-08,Peru,PER,AYACUCHO,3,8
2020-04-09,Peru,PER,AYACUCHO,2,10
2020-04-10,Peru,PER,AYACUCHO,2,12
2020-04-11,Peru,PER,AYACUCHO,2,12
2020-04-12,Peru,PER,AYACUCHO,2,12
2020-04-13,Peru,PER,AYACUCHO,5,17
2020-04-14,Peru,PER,AYACUCHO,5,22
2020-04-15,Peru,PER,AYACUCHO,4,26
2020-04-16,Peru,PER,AYACUCHO,1,27
2020-04-17,Peru,PER,AYACUCHO,4,31
2020-04-18,Peru,PER,AYACUCHO,4,31
2020-04-19,Peru,PER,AYACUCHO,3,34
2020-04-20,Peru,PER,AYACUCHO,3,37
2020-04-21,Peru,PER,AYACUCHO,1,38
2020-04-22,Peru,PER,AYACUCHO,2,40
2020-04-23,Peru,PER,AYACUCHO,2,42
2020-04-24,Peru,PER,AYACUCHO,5,47
2020-04-25,Peru,PER,AYACUCHO,7,54
2020-04-26,Peru,PER,AYACUCHO,13,67
2020-04-27,Peru,PER,AYACUCHO,18,85
2020-04-28,Peru,PER,AYACUCHO,13,98
2020-04-29,Peru,PER,AYACUCHO,32,130
2020-04-30,Peru,PER,AYACUCHO,21,151
2020-05-01,Peru,PER,AYACUCHO,26,177
2020-05-02,Peru,PER,AYACUCHO,20,197
2020-05-03,Peru,PER,AYACUCHO,5,202
2020-05-04,Peru,PER,AYACUCHO,27,229
2020-05-05,Peru,PER,AYACUCHO,18,247
2020-05-06,Peru,PER,AYACUCHO,23,270
2020-05-07,Peru,PER,AYACUCHO,15,285
2020-05-08,Peru,PER,AYACUCHO,25,310
2020-05-09,Peru,PER,AYACUCHO,11,321
2020-05-10,Peru,PER,AYACUCHO,2,323
2020-05-11,Peru,PER,AYACUCHO,15,338
2020-05-12,Peru,PER,AYACUCHO,19,357
2020-05-13,Peru,PER,AYACUCHO,20,377
2020-05-14,Peru,PER,AYACUCHO,13,390
2020-05-15,Peru,PER,AYACUCHO,50,440
2020-05-16,Peru,PER,AYACUCHO,40,480
2020-05-17,Peru,PER,AYACUCHO,9,489
2020-05-18,Peru,PER,AYACUCHO,15,504
2020-05-19,Peru,PER,AYACUCHO,17,521
2020-05-20,Peru,PER,AYACUCHO,17,538
2020-05-21,Peru,PER,AYACUCHO,22,560
2020-05-22,Peru,PER,AYACUCHO,41,601
2020-05-23,Peru,PER,AYACUCHO,36,637
2020-05-24,Peru,PER,AYACUCHO,6,643
2020-05-25,Peru,PER,AYACUCHO,26,669
2020-05-26,Peru,PER,AYACUCHO,24,693
2020-05-27,Peru,PER,AYACUCHO,53,746
2020-05-28,Peru,PER,AYACUCHO,30,776
2020-05-29,Peru,PER,AYACUCHO,17,793
2020-05-30,Peru,PER,AYACUCHO,51,844
2020-05-31,Peru,PER,AYACUCHO,4,848
2020-06-01,Peru,PER,AYACUCHO,33,881
2020-06-02,Peru,PER,AYACUCHO,27,908
2020-06-03,Peru,PER,AYACUCHO,18,926
2020-06-04,Peru,PER,AYACUCHO,40,966
2020-06-05,Peru,PER,AYACUCHO,18,984
2020-06-06,Peru,PER,AYACUCHO,29,1013
2020-06-07,Peru,PER,AYACUCHO,10,1023
2020-06-08,Peru,PER,AYACUCHO,41,1064
2020-06-09,Peru,PER,AYACUCHO,32,1096
2020-06-10,Peru,PER,AYACUCHO,20,1116
2020-06-11,Peru,PER,AYACUCHO,38,1154
2020-06-12,Peru,PER,AYACUCHO,37,1191
2020-06-13,Peru,PER,AYACUCHO,60,1251
2020-06-14,Peru,PER,AYACUCHO,8,1259
2020-06-15,Peru,PER,AYACUCHO,60,1319
2020-06-16,Peru,PER,AYACUCHO,28,1347
2020-06-17,Peru,PER,AYACUCHO,41,1388
2020-06-18,Peru,PER,AYACUCHO,42,1430
2020-06-19,Peru,PER,AYACUCHO,77,1507
2020-06-20,Peru,PER,AYACUCHO,21,1528
2020-06-21,Peru,PER,AYACUCHO,12,1540
2020-06-22,Peru,PER,AYACUCHO,34,1574
2020-06-23,Peru,PER,AYACUCHO,45,1619
2020-06-24,Peru,PER,AYACUCHO,47,1666
2020-06-25,Peru,PER,AYACUCHO,29,1695
2020-06-26,Peru,PER,AYACUCHO,30,1725
2020-06-27,Peru,PER,AYACUCHO,27,1752
2020-06-28,Peru,PER,AYACUCHO,11,1763
2020-06-29,Peru,PER,AYACUCHO,32,1795
2020-06-30,Peru,PER,AYACUCHO,43,1838
2020-07-01,Peru,PER,AYACUCHO,32,1870
2020-07-02,Peru,PER,AYACUCHO,48,1918
2020-07-03,Peru,PER,AYACUCHO,25,1943
2020-07-04,Peru,PER,AYACUCHO,48,1991
2020-07-05,Peru,PER,AYACUCHO,14,2005
2020-07-06,Peru,PER,AYACUCHO,48,2053
2020-07-07,Peru,PER,AYACUCHO,43,2096
2020-07-08,Peru,PER,AYACUCHO,57,2153
2020-07-09,Peru,PER,AYACUCHO,33,2186
2020-07-10,Peru,PER,AYACUCHO,71,2257
2020-07-11,Peru,PER,AYACUCHO,50,2307
2020-07-12,Peru,PER,AYACUCHO,23,2330
2020-07-13,Peru,PER,AYACUCHO,39,2369
2020-07-14,Peru,PER,AYACUCHO,78,2447
2020-07-15,Peru,PER,AYACUCHO,75,2522
2020-07-16,Peru,PER,AYACUCHO,90,2612
2020-07-17,Peru,PER,AYACUCHO,115,2727
2020-07-18,Peru,PER,AYACUCHO,105,2832
2020-07-19,Peru,PER,AYACUCHO,25,2857
2020-07-20,Peru,PER,AYACUCHO,104,2961
2020-07-21,Peru,PER,AYACUCHO,80,3041
2020-07-22,Peru,PER,AYACUCHO,108,3149
2020-07-23,Peru,PER,AYACUCHO,72,3221
2020-07-24,Peru,PER,AYACUCHO,90,3311
2020-07-25,Peru,PER,AYACUCHO,127,3438
2020-07-26,Peru,PER,AYACUCHO,24,3462
2020-07-27,Peru,PER,AYACUCHO,104,3566
2020-07-28,Peru,PER,AYACUCHO,91,3657
2020-07-29,Peru,PER,AYACUCHO,114,3771
2020-07-30,Peru,PER,AYACUCHO,120,3891
2020-07-31,Peru,PER,AYACUCHO,122,4013
2020-08-01,Peru,PER,AYACUCHO,117,4130
2020-08-02,Peru,PER,AYACUCHO,36,4166
2020-08-03,Peru,PER,AYACUCHO,121,4287
2020-08-04,Peru,PER,AYACUCHO,119,4406
2020-08-05,Peru,PER,AYACUCHO,147,4553
2020-08-06,Peru,PER,AYACUCHO,173,4726
2020-08-07,Peru,PER,AYACUCHO,176,4902
2020-08-08,Peru,PER,AYACUCHO,121,5023
2020-08-09,Peru,PER,AYACUCHO,60,5083
2020-08-10,Peru,PER,AYACUCHO,157,5240
2020-08-11,Peru,PER,AYACUCHO,178,5418
2020-08-12,Peru,PER,AYACUCHO,178,5596
2020-08-13,Peru,PER,AYACUCHO,183,5779
2020-08-14,Peru,PER,AYACUCHO,180,5959
2020-08-15,Peru,PER,AYACUCHO,125,6084
2020-08-16,Peru,PER,AYACUCHO,59,6143
2020-08-17,Peru,PER,AYACUCHO,177,6320
2020-08-18,Peru,PER,AYACUCHO,197,6517
2020-08-19,Peru,PER,AYACUCHO,145,6662
2020-08-20,Peru,PER,AYACUCHO,194,6856
2020-08-21,Peru,PER,AYACUCHO,142,6998
2020-08-22,Peru,PER,AYACUCHO,162,7160
2020-08-23,Peru,PER,AYACUCHO,19,7179
2020-08-24,Peru,PER,AYACUCHO,134,7313
2020-08-25,Peru,PER,AYACUCHO,178,7491
2020-08-26,Peru,PER,AYACUCHO,82,7573
2020-03-24,Peru,PER,CAJAMARCA,1,1
2020-03-25,Peru,PER,CAJAMARCA,1,1
2020-03-26,Peru,PER,CAJAMARCA,1,1
2020-03-27,Peru,PER,CAJAMARCA,1,1
2020-03-28,Peru,PER,CAJAMARCA,1,1
2020-03-29,Peru,PER,CAJAMARCA,1,1
2020-03-30,Peru,PER,CAJAMARCA,1,1
2020-03-31,Peru,PER,CAJAMARCA,1,1
2020-04-01,Peru,PER,CAJAMARCA,1,2
2020-04-02,Peru,PER,CAJAMARCA,1,3
2020-04-03,Peru,PER,CAJAMARCA,2,5
2020-04-04,Peru,PER,CAJAMARCA,2,5
2020-04-05,Peru,PER,CAJAMARCA,2,5
2020-04-06,Peru,PER,CAJAMARCA,2,5
2020-04-07,Peru,PER,CAJAMARCA,3,8
2020-04-08,Peru,PER,CAJAMARCA,3,11
2020-04-09,Peru,PER,CAJAMARCA,6,17
2020-04-10,Peru,PER,CAJAMARCA,6,17
2020-04-11,Peru,PER,CAJAMARCA,1,18
2020-04-12,Peru,PER,CAJAMARCA,1,19
2020-04-13,Peru,PER,CAJAMARCA,4,23
2020-04-14,Peru,PER,CAJAMARCA,7,30
2020-04-15,Peru,PER,CAJAMARCA,10,40
2020-04-16,Peru,PER,CAJAMARCA,6,46
2020-04-17,Peru,PER,CAJAMARCA,10,56
2020-04-18,Peru,PER,CAJAMARCA,7,63
2020-04-19,Peru,PER,CAJAMARCA,2,65
2020-04-20,Peru,PER,CAJAMARCA,11,76
2020-04-21,Peru,PER,CAJAMARCA,9,85
2020-04-22,Peru,PER,CAJAMARCA,35,120
2020-04-23,Peru,PER,CAJAMARCA,8,128
2020-04-24,Peru,PER,CAJAMARCA,22,150
2020-04-25,Peru,PER,CAJAMARCA,17,167
2020-04-26,Peru,PER,CAJAMARCA,3,170
2020-04-27,Peru,PER,CAJAMARCA,11,181
2020-04-28,Peru,PER,CAJAMARCA,14,195
2020-04-29,Peru,PER,CAJAMARCA,29,224
2020-04-30,Peru,PER,CAJAMARCA,48,272
2020-05-01,Peru,PER,CAJAMARCA,19,291
2020-05-02,Peru,PER,CAJAMARCA,29,320
2020-05-03,Peru,PER,CAJAMARCA,13,333
2020-05-04,Peru,PER,CAJAMARCA,15,348
2020-05-05,Peru,PER,CAJAMARCA,17,365
2020-05-06,Peru,PER,CAJAMARCA,10,375
2020-05-07,Peru,PER,CAJAMARCA,8,383
2020-05-08,Peru,PER,CAJAMARCA,11,394
2020-05-09,Peru,PER,CAJAMARCA,6,400
2020-05-10,Peru,PER,CAJAMARCA,2,402
2020-05-11,Peru,PER,CAJAMARCA,13,415
2020-05-12,Peru,PER,CAJAMARCA,22,437
2020-05-13,Peru,PER,CAJAMARCA,3,440
2020-05-14,Peru,PER,CAJAMARCA,12,452
2020-05-15,Peru,PER,CAJAMARCA,20,472
2020-05-16,Peru,PER,CAJAMARCA,13,485
2020-05-17,Peru,PER,CAJAMARCA,2,487
2020-05-18,Peru,PER,CAJAMARCA,20,507
2020-05-19,Peru,PER,CAJAMARCA,28,535
2020-05-20,Peru,PER,CAJAMARCA,27,562
2020-05-21,Peru,PER,CAJAMARCA,19,581
2020-05-22,Peru,PER,CAJAMARCA,29,610
2020-05-23,Peru,PER,CAJAMARCA,50,660
2020-05-24,Peru,PER,CAJAMARCA,7,667
2020-05-25,Peru,PER,CAJAMARCA,33,700
2020-05-26,Peru,PER,CAJAMARCA,31,731
2020-05-27,Peru,PER,CAJAMARCA,20,751
2020-05-28,Peru,PER,CAJAMARCA,32,783
2020-05-29,Peru,PER,CAJAMARCA,20,803
2020-05-30,Peru,PER,CAJAMARCA,17,820
2020-05-31,Peru,PER,CAJAMARCA,5,825
2020-06-01,Peru,PER,CAJAMARCA,30,855
2020-06-02,Peru,PER,CAJAMARCA,23,878
2020-06-03,Peru,PER,CAJAMARCA,34,912
2020-06-04,Peru,PER,CAJAMARCA,21,933
2020-06-05,Peru,PER,CAJAMARCA,52,985
2020-06-06,Peru,PER,CAJAMARCA,44,1029
2020-06-07,Peru,PER,CAJAMARCA,14,1043
2020-06-08,Peru,PER,CAJAMARCA,43,1086
2020-06-09,Peru,PER,CAJAMARCA,44,1130
2020-06-10,Peru,PER,CAJAMARCA,47,1177
2020-06-11,Peru,PER,CAJAMARCA,50,1227
2020-06-12,Peru,PER,CAJAMARCA,67,1294
2020-06-13,Peru,PER,CAJAMARCA,54,1348
2020-06-14,Peru,PER,CAJAMARCA,23,1371
2020-06-15,Peru,PER,CAJAMARCA,44,1415
2020-06-16,Peru,PER,CAJAMARCA,15,1430
2020-06-17,Peru,PER,CAJAMARCA,57,1487
2020-06-18,Peru,PER,CAJAMARCA,58,1545
2020-06-19,Peru,PER,CAJAMARCA,48,1593
2020-06-20,Peru,PER,CAJAMARCA,54,1647
2020-06-21,Peru,PER,CAJAMARCA,15,1662
2020-06-22,Peru,PER,CAJAMARCA,75,1737
2020-06-23,Peru,PER,CAJAMARCA,71,1808
2020-06-24,Peru,PER,CAJAMARCA,92,1900
2020-06-25,Peru,PER,CAJAMARCA,75,1975
2020-06-26,Peru,PER,CAJAMARCA,82,2057
2020-06-27,Peru,PER,CAJAMARCA,62,2119
2020-06-28,Peru,PER,CAJAMARCA,29,2148
2020-06-29,Peru,PER,CAJAMARCA,57,2205
2020-06-30,Peru,PER,CAJAMARCA,92,2297
2020-07-01,Peru,PER,CAJAMARCA,65,2362
2020-07-02,Peru,PER,CAJAMARCA,159,2521
2020-07-03,Peru,PER,CAJAMARCA,94,2615
2020-07-04,Peru,PER,CAJAMARCA,111,2726
2020-07-05,Peru,PER,CAJAMARCA,97,2823
2020-07-06,Peru,PER,CAJAMARCA,149,2972
2020-07-07,Peru,PER,CAJAMARCA,167,3139
2020-07-08,Peru,PER,CAJAMARCA,134,3273
2020-07-09,Peru,PER,CAJAMARCA,66,3339
2020-07-10,Peru,PER,CAJAMARCA,180,3519
2020-07-11,Peru,PER,CAJAMARCA,165,3684
2020-07-12,Peru,PER,CAJAMARCA,102,3786
2020-07-13,Peru,PER,CAJAMARCA,94,3880
2020-07-14,Peru,PER,CAJAMARCA,135,4015
2020-07-15,Peru,PER,CAJAMARCA,145,4160
2020-07-16,Peru,PER,CAJAMARCA,99,4259
2020-07-17,Peru,PER,CAJAMARCA,93,4352
2020-07-18,Peru,PER,CAJAMARCA,195,4547
2020-07-19,Peru,PER,CAJAMARCA,69,4616
2020-07-20,Peru,PER,CAJAMARCA,96,4712
2020-07-21,Peru,PER,CAJAMARCA,138,4850
2020-07-22,Peru,PER,CAJAMARCA,180,5030
2020-07-23,Peru,PER,CAJAMARCA,133,5163
2020-07-24,Peru,PER,CAJAMARCA,179,5342
2020-07-25,Peru,PER,CAJAMARCA,218,5560
2020-07-26,Peru,PER,CAJAMARCA,68,5628
2020-07-27,Peru,PER,CAJAMARCA,235,5863
2020-07-28,Peru,PER,CAJAMARCA,141,6004
2020-07-29,Peru,PER,CAJAMARCA,403,6407
2020-07-30,Peru,PER,CAJAMARCA,369,6776
2020-07-31,Peru,PER,CAJAMARCA,560,7336
2020-08-01,Peru,PER,CAJAMARCA,272,7608
2020-08-02,Peru,PER,CAJAMARCA,77,7685
2020-08-03,Peru,PER,CAJAMARCA,280,7965
2020-08-04,Peru,PER,CAJAMARCA,246,8211
2020-08-05,Peru,PER,CAJAMARCA,270,8481
2020-08-06,Peru,PER,CAJAMARCA,323,8804
2020-08-07,Peru,PER,CAJAMARCA,293,9097
2020-08-08,Peru,PER,CAJAMARCA,389,9486
2020-08-09,Peru,PER,CAJAMARCA,170,9656
2020-08-10,Peru,PER,CAJAMARCA,369,10025
2020-08-11,Peru,PER,CAJAMARCA,293,10318
2020-08-12,Peru,PER,CAJAMARCA,331,10649
2020-08-13,Peru,PER,CAJAMARCA,352,11001
2020-08-14,Peru,PER,CAJAMARCA,470,11471
2020-08-15,Peru,PER,CAJAMARCA,227,11698
2020-08-16,Peru,PER,CAJAMARCA,81,11779
2020-08-17,Peru,PER,CAJAMARCA,348,12127
2020-08-18,Peru,PER,CAJAMARCA,347,12474
2020-08-19,Peru,PER,CAJAMARCA,304,12778
2020-08-20,Peru,PER,CAJAMARCA,209,12987
2020-08-21,Peru,PER,CAJAMARCA,363,13350
2020-08-22,Peru,PER,CAJAMARCA,243,13593
2020-08-23,Peru,PER,CAJAMARCA,31,13624
2020-08-24,Peru,PER,CAJAMARCA,256,13880
2020-08-25,Peru,PER,CAJAMARCA,301,14181
2020-08-26,Peru,PER,CAJAMARCA,75,14256
2020-03-14,Peru,PER,CALLAO,1,1
2020-03-15,Peru,PER,CALLAO,2,3
2020-03-16,Peru,PER,CALLAO,1,4
2020-03-17,Peru,PER,CALLAO,1,5
2020-03-18,Peru,PER,CALLAO,1,5
2020-03-19,Peru,PER,CALLAO,1,5
2020-03-20,Peru,PER,CALLAO,1,6
2020-03-21,Peru,PER,CALLAO,1,6
2020-03-22,Peru,PER,CALLAO,1,7
2020-03-23,Peru,PER,CALLAO,1,8
2020-03-24,Peru,PER,CALLAO,2,10
2020-03-25,Peru,PER,CALLAO,5,15
2020-03-26,Peru,PER,CALLAO,2,17
2020-03-27,Peru,PER,CALLAO,1,18
2020-03-28,Peru,PER,CALLAO,5,23
2020-03-29,Peru,PER,CALLAO,10,33
2020-03-30,Peru,PER,CALLAO,1,34
2020-03-31,Peru,PER,CALLAO,12,46
2020-04-01,Peru,PER,CALLAO,22,68
2020-04-02,Peru,PER,CALLAO,6,74
2020-04-03,Peru,PER,CALLAO,14,88
2020-04-04,Peru,PER,CALLAO,174,262
2020-04-05,Peru,PER,CALLAO,48,310
2020-04-06,Peru,PER,CALLAO,66,376
2020-04-07,Peru,PER,CALLAO,51,427
2020-04-08,Peru,PER,CALLAO,127,554
2020-04-09,Peru,PER,CALLAO,48,602
2020-04-10,Peru,PER,CALLAO,88,690
2020-04-11,Peru,PER,CALLAO,303,993
2020-04-12,Peru,PER,CALLAO,38,1031
2020-04-13,Peru,PER,CALLAO,311,1342
2020-04-14,Peru,PER,CALLAO,83,1425
2020-04-15,Peru,PER,CALLAO,99,1524
2020-04-16,Peru,PER,CALLAO,100,1624
2020-04-17,Peru,PER,CALLAO,116,1740
2020-04-18,Peru,PER,CALLAO,107,1847
2020-04-19,Peru,PER,CALLAO,78,1925
2020-04-20,Peru,PER,CALLAO,374,2299
2020-04-21,Peru,PER,CALLAO,432,2731
2020-04-22,Peru,PER,CALLAO,123,2854
2020-04-23,Peru,PER,CALLAO,159,3013
2020-04-24,Peru,PER,CALLAO,124,3137
2020-04-25,Peru,PER,CALLAO,170,3307
2020-04-26,Peru,PER,CALLAO,67,3374
2020-04-27,Peru,PER,CALLAO,230,3604
2020-04-28,Peru,PER,CALLAO,199,3803
2020-04-29,Peru,PER,CALLAO,189,3992
2020-04-30,Peru,PER,CALLAO,255,4247
2020-05-01,Peru,PER,CALLAO,115,4362
2020-05-02,Peru,PER,CALLAO,214,4576
2020-05-03,Peru,PER,CALLAO,95,4671
2020-05-04,Peru,PER,CALLAO,200,4871
2020-05-05,Peru,PER,CALLAO,270,5141
2020-05-06,Peru,PER,CALLAO,253,5394
2020-05-07,Peru,PER,CALLAO,329,5723
2020-05-08,Peru,PER,CALLAO,224,5947
2020-05-09,Peru,PER,CALLAO,185,6132
2020-05-10,Peru,PER,CALLAO,42,6174
2020-05-11,Peru,PER,CALLAO,212,6386
2020-05-12,Peru,PER,CALLAO,316,6702
2020-05-13,Peru,PER,CALLAO,351,7053
2020-05-14,Peru,PER,CALLAO,325,7378
2020-05-15,Peru,PER,CALLAO,310,7688
2020-05-16,Peru,PER,CALLAO,215,7903
2020-05-17,Peru,PER,CALLAO,108,8011
2020-05-18,Peru,PER,CALLAO,238,8249
2020-05-19,Peru,PER,CALLAO,382,8631
2020-05-20,Peru,PER,CALLAO,349,8980
2020-05-21,Peru,PER,CALLAO,382,9362
2020-05-22,Peru,PER,CALLAO,428,9790
2020-05-23,Peru,PER,CALLAO,346,10136
2020-05-24,Peru,PER,CALLAO,72,10208
2020-05-25,Peru,PER,CALLAO,409,10617
2020-05-26,Peru,PER,CALLAO,496,11113
2020-05-27,Peru,PER,CALLAO,510,11623
2020-05-28,Peru,PER,CALLAO,509,12132
2020-05-29,Peru,PER,CALLAO,358,12490
2020-05-30,Peru,PER,CALLAO,250,12740
2020-05-31,Peru,PER,CALLAO,142,12882
2020-06-01,Peru,PER,CALLAO,188,13070
2020-06-02,Peru,PER,CALLAO,187,13257
2020-06-03,Peru,PER,CALLAO,154,13411
2020-06-04,Peru,PER,CALLAO,213,13624
2020-06-05,Peru,PER,CALLAO,240,13864
2020-06-06,Peru,PER,CALLAO,266,14130
2020-06-07,Peru,PER,CALLAO,98,14228
2020-06-08,Peru,PER,CALLAO,277,14505
2020-06-09,Peru,PER,CALLAO,213,14718
2020-06-10,Peru,PER,CALLAO,418,15136
2020-06-11,Peru,PER,CALLAO,327,15463
2020-06-12,Peru,PER,CALLAO,291,15754
2020-06-13,Peru,PER,CALLAO,199,15953
2020-06-14,Peru,PER,CALLAO,150,16103
2020-06-15,Peru,PER,CALLAO,128,16231
2020-06-16,Peru,PER,CALLAO,94,16325
2020-06-17,Peru,PER,CALLAO,228,16553
2020-06-18,Peru,PER,CALLAO,244,16797
2020-06-19,Peru,PER,CALLAO,180,16977
2020-06-20,Peru,PER,CALLAO,136,17113
2020-06-21,Peru,PER,CALLAO,83,17196
2020-06-22,Peru,PER,CALLAO,125,17321
2020-06-23,Peru,PER,CALLAO,89,17410
2020-06-24,Peru,PER,CALLAO,86,17496
2020-06-25,Peru,PER,CALLAO,175,17671
2020-06-26,Peru,PER,CALLAO,206,17877
2020-06-27,Peru,PER,CALLAO,107,17984
2020-06-28,Peru,PER,CALLAO,30,18014
2020-06-29,Peru,PER,CALLAO,69,18083
2020-06-30,Peru,PER,CALLAO,144,18227
2020-07-01,Peru,PER,CALLAO,55,18282
2020-07-02,Peru,PER,CALLAO,52,18334
2020-07-03,Peru,PER,CALLAO,84,18418
2020-07-04,Peru,PER,CALLAO,61,18479
2020-07-05,Peru,PER,CALLAO,35,18514
2020-07-06,Peru,PER,CALLAO,73,18587
2020-07-07,Peru,PER,CALLAO,165,18752
2020-07-08,Peru,PER,CALLAO,91,18843
2020-07-09,Peru,PER,CALLAO,114,18957
2020-07-10,Peru,PER,CALLAO,115,19072
2020-07-11,Peru,PER,CALLAO,77,19149
2020-07-12,Peru,PER,CALLAO,61,19210
2020-07-13,Peru,PER,CALLAO,54,19264
2020-07-14,Peru,PER,CALLAO,60,19324
2020-07-15,Peru,PER,CALLAO,146,19470
2020-07-16,Peru,PER,CALLAO,153,19623
2020-07-17,Peru,PER,CALLAO,172,19795
2020-07-18,Peru,PER,CALLAO,135,19930
2020-07-19,Peru,PER,CALLAO,20,19950
2020-07-20,Peru,PER,CALLAO,60,20010
2020-07-21,Peru,PER,CALLAO,108,20118
2020-07-22,Peru,PER,CALLAO,175,20293
2020-07-23,Peru,PER,CALLAO,190,20483
2020-07-24,Peru,PER,CALLAO,159,20642
2020-07-25,Peru,PER,CALLAO,154,20796
2020-07-26,Peru,PER,CALLAO,70,20866
2020-07-27,Peru,PER,CALLAO,191,21057
